Source;Target;Weight;Label1;Label2
544;50;0.0006746999634389119;Things to Do in Denver when You're Dead (1995);Star Wars (1977)
376;50;0.0006746978071740532;Houseguest (1994);Star Wars (1977)
1142;50;0.0006746643838533707;When We Were Kings (1996);Star Wars (1977)
234;50;0.0006746461686557196;Jaws (1975);Star Wars (1977)
496;50;0.0006746296160831929;It's a Wonderful Life (1946);Star Wars (1977)
194;50;0.0006746282199284245;Sting, The (1973);Star Wars (1977)
590;50;0.000674614362133525;Hellraiser: Bloodline (1996);Star Wars (1977)
794;50;0.0006746062868584951;It Could Happen to You (1994);Star Wars (1977)
792;50;0.0006746030460989832;Bullets Over Broadway (1994);Star Wars (1977)
240;50;0.0006745936208163604;Beavis and Butt-head Do America (1996);Star Wars (1977)
412;50;0.0006745873250960934;Very Brady Sequel, A (1996);Star Wars (1977)
614;50;0.0006745815397881613;Giant (1956);Star Wars (1977)
153;50;0.0006745628988976231;Fish Called Wanda, A (1988);Star Wars (1977)
270;50;0.000674560002814734;Gattaca (1997);Star Wars (1977)
478;50;0.0006745581103958093;Philadelphia Story, The (1940);Star Wars (1977)
1218;50;0.000674530315626411;Friday (1995);Star Wars (1977)
532;50;0.0006745264318283263;Kama Sutra: A Tale of Love (1996);Star Wars (1977)
572;50;0.000674517913518726;Blown Away (1994);Star Wars (1977)
821;50;0.0006745149397491886;Mrs. Winterbourne (1996);Star Wars (1977)
767;50;0.0006745104539604272;Addiction, The (1995);Star Wars (1977)
950;50;0.0006745098062410761;Georgia (1995);Star Wars (1977)
840;50;0.0006744860109556034;Last Man Standing (1996);Star Wars (1977)
751;50;0.0006744819750419136;Tomorrow Never Dies (1997);Star Wars (1977)
1335;50;0.000674481616488782;American Buffalo (1996);Star Wars (1977)
952;50;0.0006744778572882698;Blue in the Face (1995);Star Wars (1977)
99;50;0.0006744725923521987;Snow White and the Seven Dwarfs (1937);Star Wars (1977)
995;50;0.0006744601014181178;Kiss Me, Guido (1997);Star Wars (1977)
279;50;0.0006744599522311717;Once Upon a Time... When We Were Colored (1995);Star Wars (1977)
404;50;0.0006744468341143387;Pinocchio (1940);Star Wars (1977)
121;50;0.0006744321656584272;Independence Day (ID4) (1996);Star Wars (1977)
145;50;0.0006744286882570404;Lawnmower Man, The (1992);Star Wars (1977)
418;50;0.0006744268863671056;Cinderella (1950);Star Wars (1977)
1215;50;0.0006744260459802118;Barb Wire (1996);Star Wars (1977)
168;50;0.000674423785042643;Monty Python and the Holy Grail (1974);Star Wars (1977)
1079;50;0.000674421744020783;Joe's Apartment (1996);Star Wars (1977)
21;50;0.0006744140728191057;Muppet Treasure Island (1996);Star Wars (1977)
183;50;0.0006744115439361174;Alien (1979);Star Wars (1977)
624;50;0.0006744080910307869;Three Caballeros, The (1945);Star Wars (1977)
483;50;0.0006744070617096752;Casablanca (1942);Star Wars (1977)
157;50;0.0006744004566849751;Platoon (1986);Star Wars (1977)
492;50;0.0006743999409045549;East of Eden (1955);Star Wars (1977)
949;50;0.0006743982182743879;How to Make an American Quilt (1995);Star Wars (1977)
126;50;0.0006743873059462333;Spitfire Grill, The (1996);Star Wars (1977)
219;50;0.0006743662247376065;Nightmare on Elm Street, A (1984);Star Wars (1977)
420;50;0.0006743648476650018;Alice in Wonderland (1951);Star Wars (1977)
257;50;0.0006743602095080421;Men in Black (1997);Star Wars (1977)
222;50;0.0006743586189879781;Star Trek: First Contact (1996);Star Wars (1977)
766;50;0.0006743577528768134;Man of the Year (1995);Star Wars (1977)
96;50;0.0006743488720048905;Terminator 2: Judgment Day (1991);Star Wars (1977)
150;50;0.0006743436310399987;Swingers (1996);Star Wars (1977)
1554;50;0.000674342333810217;Safe Passage (1994);Star Wars (1977)
154;50;0.0006743394232095149;Monty Python's Life of Brian (1979);Star Wars (1977)
429;50;0.0006743375696810629;Day the Earth Stood Still, The (1951);Star Wars (1977)
144;50;0.0006743350374761166;Die Hard (1988);Star Wars (1977)
388;50;0.0006743345470812806;Beverly Hills Cop III (1994);Star Wars (1977)
223;50;0.0006743280095391192;Sling Blade (1996);Star Wars (1977)
64;50;0.000674325902540369;Shawshank Redemption, The (1994);Star Wars (1977)
872;50;0.0006743228332673736;Love Jones (1997);Star Wars (1977)
69;50;0.0006743222954656022;Forrest Gump (1994);Star Wars (1977)
1259;50;0.000674320012877248;Pie in the Sky (1995);Star Wars (1977)
571;50;0.000674318976813206;Another Stakeout (1993);Star Wars (1977)
1290;50;0.0006743163692430127;Country Life (1994);Star Wars (1977)
1085;50;0.0006743141459753985;Carried Away (1996);Star Wars (1977)
1270;50;0.0006743067416029313;Life with Mikey (1993);Star Wars (1977)
963;50;0.0006743041172218962;Some Folks Call It a Sling Blade (1993);Star Wars (1977)
486;50;0.0006743040333468799;Sabrina (1954);Star Wars (1977)
290;50;0.000674301778818746;Fierce Creatures (1997);Star Wars (1977)
824;50;0.0006743011910290481;Great White Hype, The (1996);Star Wars (1977)
321;50;0.0006743003541001247;Mother (1996);Star Wars (1977)
1245;50;0.0006742952322553842;Gridlock'd (1997);Star Wars (1977)
1173;50;0.000674293030291678;Bliss (1997);Star Wars (1977)
1598;50;0.0006742888117520313;City of Industry (1997);Star Wars (1977)
267;50;0.0006742865028630343;unknown;Star Wars (1977)
750;50;0.0006742837557612259;Amistad (1997);Star Wars (1977)
487;50;0.0006742816659123079;Roman Holiday (1953);Star Wars (1977)
944;50;0.0006742744549224552;Renaissance Man (1994);Star Wars (1977)
313;50;0.0006742743762603697;Titanic (1997);Star Wars (1977)
1003;50;0.000674270692303076;That Darn Cat! (1997);Star Wars (1977)
199;50;0.0006742684583237875;Bridge on the River Kwai, The (1957);Star Wars (1977)
1056;50;0.0006742672977604438;Cronos (1992);Star Wars (1977)
613;50;0.0006742662596058416;My Man Godfrey (1936);Star Wars (1977)
288;50;0.0006742661394254071;Scream (1996);Star Wars (1977)
1083;50;0.000674265796459393;Albino Alligator (1996);Star Wars (1977)
743;50;0.0006742651861873553;Crow: City of Angels, The (1996);Star Wars (1977)
900;50;0.0006742643428713819;Kundun (1997);Star Wars (1977)
832;50;0.0006742638039104413;Bogus (1996);Star Wars (1977)
353;50;0.0006742604575435681;Deep Rising (1998);Star Wars (1977)
1037;50;0.0006742581492501935;Grease 2 (1982);Star Wars (1977)
1333;50;0.0006742573852931295;Midnight Dancers (Sibak) (1994);Star Wars (1977)
390;50;0.0006742513784731908;Fear of a Black Hat (1993);Star Wars (1977)
16;50;0.0006742512813620278;French Twist (Gazon maudit) (1995);Star Wars (1977)
962;50;0.0006742482184640131;Ruby in Paradise (1993);Star Wars (1977)
1226;50;0.0006742465636287988;Night Falls on Manhattan (1997);Star Wars (1977)
130;50;0.0006742462725070194;Kansas City (1996);Star Wars (1977)
1327;50;0.0006742458402807044;Captives (1994);Star Wars (1977)
1303;50;0.0006742453959633953;Getaway, The (1994);Star Wars (1977)
1416;50;0.0006742453920359333;No Escape (1994);Star Wars (1977)
1181;50;0.0006742430059558406;Low Down Dirty Shame, A (1994);Star Wars (1977)
1380;50;0.0006742411245624826;Hollow Reed (1996);Star Wars (1977)
1269;50;0.0006742396449021771;Love in the Afternoon (1957);Star Wars (1977)
1609;50;0.0006742393512089829;B*A*P*S (1997);Star Wars (1977)
1304;50;0.0006742379155900823;New York Cop (1996);Star Wars (1977)
137;50;0.0006742359753862016;Big Night (1996);Star Wars (1977)
1495;50;0.000674227941978648;Flirt (1995);Star Wars (1977)
1075;50;0.0006742226249544901;Man of No Importance, A (1994);Star Wars (1977)
1376;50;0.000674222043747287;Meet Wally Sparks (1997);Star Wars (1977)
1369;50;0.0006742187531392932;Forbidden Christ, The (Cristo proibito, Il) (1950);Star Wars (1977)
1117;50;0.000674217609831436;Surviving Picasso (1996);Star Wars (1977)
1049;50;0.0006742170546616542;House Arrest (1996);Star Wars (1977)
84;50;0.0006742162794941913;Robert A. Heinlein's The Puppet Masters (1994);Star Wars (1977)
1483;50;0.000674215609788322;Man in the Iron Mask, The (1998);Star Wars (1977)
927;50;0.0006742149219527388;Flower of My Secret, The (Flor de mi secreto, La) (1995);Star Wars (1977)
193;50;0.0006742134186768135;Right Stuff, The (1983);Star Wars (1977)
915;50;0.0006742132607387705;Primary Colors (1998);Star Wars (1977)
1007;50;0.0006742131475056669;Waiting for Guffman (1996);Star Wars (1977)
1204;50;0.0006742096466396207;To Be or Not to Be (1942);Star Wars (1977)
1257;50;0.0006742078709737082;Designated Mourner, The (1997);Star Wars (1977)
651;50;0.0006742077738561532;Glory (1989);Star Wars (1977)
1199;50;0.0006742064313074584;Cemetery Man (Dellamorte Dellamore) (1994);Star Wars (1977)
586;50;0.0006742049710929151;Terminal Velocity (1994);Star Wars (1977)
705;50;0.0006742021007401582;Singin' in the Rain (1952);Star Wars (1977)
936;50;0.0006742011185030493;Brassed Off (1996);Star Wars (1977)
1337;50;0.0006742008492434553;Larger Than Life (1996);Star Wars (1977)
634;50;0.0006742006103109242;Microcosmos: Le peuple de l'herbe (1996);Star Wars (1977)
103;50;0.0006741999036127328;All Dogs Go to Heaven 2 (1996);Star Wars (1977)
1288;50;0.0006741985261857493;Denise Calls Up (1995);Star Wars (1977)
501;50;0.000674196545055964;Dumbo (1941);Star Wars (1977)
1451;50;0.0006741963975145102;Foreign Correspondent (1940);Star Wars (1977)
875;50;0.000674194578789482;She's So Lovely (1997);Star Wars (1977)
1345;50;0.0006741942650103265;Day the Sun Turned Cold, The (Tianguo niezi) (1994);Star Wars (1977)
20;50;0.0006741924626510046;Angels and Insects (1995);Star Wars (1977)
605;50;0.0006741903803499414;Meet Me in St. Louis (1944);Star Wars (1977)
107;50;0.0006741899859763287;Moll Flanders (1996);Star Wars (1977)
683;50;0.0006741889896354341;Rocket Man (1997);Star Wars (1977)
1233;50;0.0006741885738668045;Nénette et Boni (1996);Star Wars (1977)
1227;50;0.0006741879359175016;Awfully Big Adventure, An (1995);Star Wars (1977)
132;50;0.0006741874549839163;Wizard of Oz, The (1939);Star Wars (1977)
166;50;0.0006741869542672395;Manon of the Spring (Manon des sources) (1986);Star Wars (1977)
1057;50;0.0006741867535905626;Pallbearer, The (1996);Star Wars (1977)
1514;50;0.0006741862613062312;Dream With the Fishes (1997);Star Wars (1977)
1356;50;0.0006741862344561036;Ed's Next Move (1996);Star Wars (1977)
68;50;0.0006741847464690133;Crow, The (1994);Star Wars (1977)
870;50;0.0006741843026334945;Touch (1997);Star Wars (1977)
1211;50;0.0006741841334723892;Blue Sky (1994);Star Wars (1977)
395;50;0.0006741824553674632;Robin Hood: Men in Tights (1993);Star Wars (1977)
251;50;0.0006741821735063388;Shall We Dance? (1996);Star Wars (1977)
1185;50;0.0006741795705464571;In the Army Now (1994);Star Wars (1977)
1150;50;0.0006741795651686012;Last Dance (1996);Star Wars (1977)
408;50;0.0006741790939610096;Close Shave, A (1995);Star Wars (1977)
115;50;0.0006741784607714028;Haunted World of Edward D. Wood Jr., The (1995);Star Wars (1977)
1256;50;0.000674177708737597;Designated Mourner, The (1997);Star Wars (1977)
1010;50;0.0006741772199698076;Basquiat (1996);Star Wars (1977)
910;50;0.0006741769756365082;Nil By Mouth (1997);Star Wars (1977)
1351;50;0.0006741769756365082;Lover's Knot (1996);Star Wars (1977)
1446;50;0.000674175024178782;Bye Bye, Love (1995);Star Wars (1977)
1607;50;0.0006741745340691984;Hurricane Streets (1998);Star Wars (1977)
1427;50;0.000674174435482292;Drunks (1995);Star Wars (1977)
1153;50;0.0006741722875493198;Backbeat (1993);Star Wars (1977)
1312;50;0.0006741715356935313;Pompatus of Love, The (1996);Star Wars (1977)
781;50;0.0006741713955750105;French Kiss (1995);Star Wars (1977)
297;50;0.0006741711987193965;Ulee's Gold (1997);Star Wars (1977)
880;50;0.0006741708098337947;Soul Food (1997);Star Wars (1977)
397;50;0.0006741706925832323;Striking Distance (1993);Star Wars (1977)
1114;50;0.0006741700325434805;Faithful (1996);Star Wars (1977)
842;50;0.000674169888667018;Pollyanna (1960);Star Wars (1977)
1141;50;0.0006741684912259798;War Room, The (1993);Star Wars (1977)
1008;50;0.0006741671198493691;I Shot Andy Warhol (1996);Star Wars (1977)
28;50;0.0006741656207450826;Apollo 13 (1995);Star Wars (1977)
1344;50;0.0006741633502573143;Story of Xinghua, The (1993);Star Wars (1977)
598;50;0.0006741623758373136;Big Squeeze, The (1996);Star Wars (1977)
837;50;0.0006741619112697028;Meet John Doe (1941);Star Wars (1977)
1368;50;0.0006741602065732044;Mina Tannenbaum (1994);Star Wars (1977)
285;50;0.0006741595668173866;Secrets & Lies (1996);Star Wars (1977)
701;50;0.0006741564490001796;Wonderful, Horrible Life of Leni Riefenstahl, The (1993);Star Wars (1977)
559;50;0.0006741558267549905;Interview with the Vampire (1994);Star Wars (1977)
1300;50;0.0006741538669599789;'Til There Was You (1997);Star Wars (1977)
1161;50;0.0006741533011410801;Palookaville (1996);Star Wars (1977)
1137;50;0.0006741528644383675;Beautiful Thing (1996);Star Wars (1977)
1216;50;0.0006741512611360543;Kissed (1996);Star Wars (1977)
1362;50;0.0006741507500038269;American Strays (1996);Star Wars (1977)
1324;50;0.0006741498537887539;Loaded (1994);Star Wars (1977)
1255;50;0.0006741487729883013;Broken English (1996);Star Wars (1977)
1365;50;0.0006741478937632886;Johnny 100 Pesos (1993);Star Wars (1977)
1463;50;0.0006741471393859737;Boys, Les (1997);Star Wars (1977)
758;50;0.0006741470391224321;Lawnmower Man 2: Beyond Cyberspace (1996);Star Wars (1977)
22;50;0.0006741464345593034;Braveheart (1995);Star Wars (1977)
1314;50;0.000674146054140345;Surviving the Game (1994);Star Wars (1977)
1254;50;0.0006741443761928523;Gone Fishin' (1997);Star Wars (1977)
1143;50;0.0006741442931655937;Hard Eight (1996);Star Wars (1977)
1319;50;0.0006741436743339308;Neon Bible, The (1995);Star Wars (1977)
691;50;0.0006741424089227438;Dark City (1998);Star Wars (1977)
1336;50;0.0006741422701679978;Kazaam (1996);Star Wars (1977)
1360;50;0.0006741410527300307;Sexual Life of the Belgians, The (1994);Star Wars (1977)
1378;50;0.0006741399242491963;Rhyme & Reason (1997);Star Wars (1977)
1431;50;0.0006741394504891007;Legal Deceit (1997);Star Wars (1977)
1151;50;0.0006741370792803675;Original Gangstas (1996);Star Wars (1977)
1081;50;0.0006741369814837594;Curdled (1996);Star Wars (1977)
1055;50;0.000674136796974007;Simple Twist of Fate, A (1994);Star Wars (1977)
1430;50;0.0006741361249356991;Ill Gotten Gains (1997);Star Wars (1977)
1322;50;0.000674135142939261;Metisse (Café au Lait) (1993);Star Wars (1977)
954;50;0.0006741350916043146;Unzipped (1995);Star Wars (1977)
868;50;0.0006741334764827141;Hearts and Minds (1996);Star Wars (1977)
1379;50;0.0006741326538037898;Love and Other Catastrophes (1996);Star Wars (1977)
445;50;0.0006741318416611193;Body Snatcher, The (1945);Star Wars (1977)
1202;50;0.0006741317903811891;Maybe, Maybe Not (Bewegte Mann, Der) (1994);Star Wars (1977)
484;50;0.0006741314581376021;Maltese Falcon, The (1941);Star Wars (1977)
826;50;0.0006741310798785952;Phantom, The (1996);Star Wars (1977)
254;50;0.0006741310798696261;Batman & Robin (1997);Star Wars (1977)
264;50;0.0006741310122754141;Mimic (1997);Star Wars (1977)
13;50;0.0006741305939883301;Mighty Aphrodite (1995);Star Wars (1977)
1643;50;0.0006741290649972899;Angel Baby (1995);Star Wars (1977)
114;50;0.0006741279130646944;Wallace & Gromit: The Best of Aardman Animation (1996);Star Wars (1977)
1395;50;0.0006741262452935172;Hurricane Streets (1998);Star Wars (1977)
1497;50;0.0006741247976318978;Line King: Al Hirschfeld, The (1996);Star Wars (1977)
1377;50;0.0006741241570429551;Hotel de Love (1996);Star Wars (1977)
1014;50;0.0006741235265781777;Romy and Michele's High School Reunion (1997);Star Wars (1977)
1347;50;0.00067412336354159;Ballad of Narayama, The (Narayama Bushiko) (1958);Star Wars (1977)
1386;50;0.000674122601904718;Tetsuo II: Body Hammer (1992);Star Wars (1977)
1459;50;0.0006741219118669617;Madame Butterfly (1995);Star Wars (1977)
1523;50;0.0006741213820787133;Good Man in Africa, A (1994);Star Wars (1977)
1371;50;0.0006741207378096405;Machine, The (1994);Star Wars (1977)
239;50;0.0006741196766529176;Sneakers (1992);Star Wars (1977)
1332;50;0.0006741174170504144;My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993);Star Wars (1977)
123;50;0.0006741164398780539;Frighteners, The (1996);Star Wars (1977)
122;50;0.0006741158382258638;Cable Guy, The (1996);Star Wars (1977)
1330;50;0.0006741158044245907;An Unforgettable Summer (1994);Star Wars (1977)
909;50;0.000674115617293034;Dangerous Beauty (1998);Star Wars (1977)
1402;50;0.0006741144911750353;Ciao, Professore! (1993);Star Wars (1977)
1286;50;0.0006741143753070653;Shall We Dance? (1937);Star Wars (1977)
1501;50;0.0006741139805305769;Prisoner of the Mountains (Kavkazsky Plennik) (1996);Star Wars (1977)
938;50;0.0006741135503315886;Smile Like Yours, A (1997);Star Wars (1977)
600;50;0.0006741134452017545;Daniel Defoe's Robinson Crusoe (1996);Star Wars (1977)
1251;50;0.000674112710480796;A Chef in Love (1996);Star Wars (1977)
1372;50;0.0006741125560838915;Stranger, The (1994);Star Wars (1977)
531;50;0.0006741123126289387;Shine (1996);Star Wars (1977)
494;50;0.0006741121557444146;His Girl Friday (1940);Star Wars (1977)
917;50;0.000674111790290909;Mercury Rising (1998);Star Wars (1977)
1287;50;0.00067411150278282;Ed (1996);Star Wars (1977)
1038;50;0.0006741112151520893;Switchback (1997);Star Wars (1977)
1496;50;0.0006741109611695549;Carpool (1996);Star Wars (1977)
1026;50;0.0006741108253299198;Lay of the Land, The (1997);Star Wars (1977)
1449;50;0.0006741102072834098;Pather Panchali (1955);Star Wars (1977)
1542;50;0.000674109777922596;Scarlet Letter, The (1926);Star Wars (1977)
1096;50;0.0006741096932668838;Commandments (1997);Star Wars (1977)
1370;50;0.0006741095291243485;I Can't Sleep (J'ai pas sommeil) (1994);Star Wars (1977)
893;50;0.0006741083073514339;For Richer or Poorer (1997);Star Wars (1977)
1128;50;0.0006741067206049681;Heidi Fleiss: Hollywood Madam (1995) ;Star Wars (1977)
1313;50;0.0006741038184989504;Palmetto (1998);Star Wars (1977)
262;50;0.0006741000613362876;In the Company of Men (1997);Star Wars (1977)
1053;50;0.0006741000448568499;Now and Then (1995);Star Wars (1977)
360;50;0.0006740991425589482;Wonderland (1997);Star Wars (1977)
1397;50;0.0006740987410742864;Of Human Bondage (1934);Star Wars (1977)
224;50;0.0006740986786088634;Ridicule (1996);Star Wars (1977)
869;50;0.0006740983813864263;Fools Rush In (1997);Star Wars (1977)
460;50;0.0006740975210571771;Crossing Guard, The (1995);Star Wars (1977)
935;50;0.0006740972398703985;Paradise Road (1997);Star Wars (1977)
1102;50;0.000674097173724364;Two Much (1996);Star Wars (1977)
1012;50;0.000674096402724881;Private Parts (1997);Star Wars (1977)
992;50;0.0006740960522432007;Head Above Water (1996);Star Wars (1977)
1131;50;0.0006740959808124947;Safe (1995);Star Wars (1977)
66;50;0.0006740956416381567;While You Were Sleeping (1995);Star Wars (1977)
811;50;0.0006740950186181529;Thirty-Two Short Films About Glenn Gould (1993);Star Wars (1977)
1134;50;0.0006740945650368622;Get on the Bus (1996);Star Wars (1977)
1388;50;0.0006740934266280704;Gabbeh (1996);Star Wars (1977)
1541;50;0.0006740920171994893;Beans of Egypt, Maine, The (1994);Star Wars (1977)
146;50;0.0006740895724003968;Unhook the Stars (1996);Star Wars (1977)
73;50;0.0006740887109445972;Maverick (1994);Star Wars (1977)
1020;50;0.0006740883361616243;Gaslight (1944);Star Wars (1977)
1068;50;0.0006740880205856888;Star Maker, The (Uomo delle stelle, L') (1995);Star Wars (1977)
1662;50;0.0006740872535656098;Rough Magic (1995);Star Wars (1977)
1174;50;0.0006740849966432669;Caught (1996);Star Wars (1977)
919;50;0.0006740847383777327;City of Lost Children, The (1995);Star Wars (1977)
1387;50;0.0006740824787773742;Fall (1997);Star Wars (1977)
1390;50;0.0006740824787773742;Innocent Sleep, The (1995);Star Wars (1977)
1169;50;0.0006740823420792857;Fresh (1994);Star Wars (1977)
8;50;0.0006740820430092481;Babe (1995);Star Wars (1977)
82;50;0.0006740807446711506;Jurassic Park (1993);Star Wars (1977)
1323;50;0.0006740799364242703;Wooden Man's Bride, The (Wu Kui) (1994);Star Wars (1977)
1594;50;0.0006740796277901823;Everest (1998);Star Wars (1977)
296;50;0.0006740792490833401;Promesse, La (1996);Star Wars (1977)
1326;50;0.0006740791084258197;Boys (1996);Star Wars (1977)
1276;50;0.0006740790961572982;Sunset Park (1996);Star Wars (1977)
473;50;0.0006740767839844249;James and the Giant Peach (1996);Star Wars (1977)
1419;50;0.0006740760080191269;Highlander III: The Sorcerer (1994);Star Wars (1977)
1144;50;0.0006740756576869001;Quiet Room, The (1996);Star Wars (1977)
1502;50;0.0006740749218788286;Naked in New York (1994);Star Wars (1977)
1389;50;0.0006740744324580307;Mondo (1996);Star Wars (1977)
839;50;0.0006740736293977259;Loch Ness (1995);Star Wars (1977)
1331;50;0.0006740734552351266;Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995);Star Wars (1977)
887;50;0.0006740734467602932;Eve's Bayou (1997);Star Wars (1977)
1358;50;0.0006740716041544726;The Deadly Cure (1996);Star Wars (1977)
1631;50;0.0006740714246630541;Slingshot, The (1993);Star Wars (1977)
718;50;0.0006740709774903103;In the Bleak Midwinter (1995);Star Wars (1977)
1385;50;0.0006740707814720676;Roseanna's Grave (For Roseanna) (1997);Star Wars (1977)
1190;50;0.0006740699006506356;That Old Feeling (1997);Star Wars (1977)
1301;50;0.0006740696702946076;Stripes (1981);Star Wars (1977)
1450;50;0.0006740691822556197;Golden Earrings (1947);Star Wars (1977)
1237;50;0.0006740675618190856;Twisted (1996);Star Wars (1977)
594;50;0.0006740673890795173;Heavy (1995);Star Wars (1977)
1282;50;0.0006740671732362047;Grass Harp, The (1995);Star Wars (1977)
38;50;0.0006740669411669476;Net, The (1995);Star Wars (1977)
1138;50;0.0006740669062416415;Best Men (1997);Star Wars (1977)
618;50;0.0006740668847849197;Picnic (1955);Star Wars (1977)
1485;50;0.0006740665957656373;Colonel Chabert, Le (1994);Star Wars (1977)
835;50;0.0006740659757442078;Gay Divorcee, The (1934);Star Wars (1977)
1392;50;0.0006740654842297533;Locusts, The (1997);Star Wars (1977)
787;50;0.0006740644309583127;Roommates (1995);Star Wars (1977)
1656;50;0.000674063741720523;Little City (1998);Star Wars (1977)
1658;50;0.0006740636808534656;Substance of Fire, The (1996);Star Wars (1977)
630;50;0.0006740633269683501;Great Race, The (1965);Star Wars (1977)
1294;50;0.0006740621870346983;Ayn Rand: A Sense of Life (1997);Star Wars (1977)
882;50;0.0006740616152809047;Washington Square (1997);Star Wars (1977)
1087;50;0.0006740607434887659;Bloodsport 2 (1995);Star Wars (1977)
980;50;0.0006740589859773002;Mother Night (1996);Star Wars (1977)
314;50;0.0006740586048361959;3 Ninjas: High Noon At Mega Mountain (1998);Star Wars (1977)
437;50;0.0006740586048361959;Amityville 1992: It's About Time (1992);Star Wars (1977)
439;50;0.0006740586048361959;Amityville: A New Generation (1993);Star Wars (1977)
784;50;0.0006740586048361959;Beyond Bedlam (1993);Star Wars (1977)
814;50;0.0006740586048361959;Great Day in Harlem, A (1994);Star Wars (1977)
830;50;0.0006740586048361959;Power 98 (1995);Star Wars (1977)
852;50;0.0006740586048361959;Bloody Child, The (1996);Star Wars (1977)
857;50;0.0006740586048361959;Paris Was a Woman (1995);Star Wars (1977)
858;50;0.0006740586048361959;Amityville: Dollhouse (1996);Star Wars (1977)
1080;50;0.0006740586048361959;Celestial Clockwork (1994);Star Wars (1977)
1189;50;0.0006740586048361959;Prefontaine (1997);Star Wars (1977)
1196;50;0.0006740586048361959;Savage Nights (Nuits fauves, Les) (1992);Star Wars (1977)
1293;50;0.0006740586048361959;Star Kid (1997);Star Wars (1977)
1350;50;0.0006740586048361959;Crows and Sparrows (1949);Star Wars (1977)
1354;50;0.0006740586048361959;Venice/Venice (1992);Star Wars (1977)
1357;50;0.0006740586048361959;For the Moment (1994);Star Wars (1977)
1432;50;0.0006740586048361959;Mighty, The (1998);Star Wars (1977)
1433;50;0.0006740586048361959;Men of Means (1998);Star Wars (1977)
1447;50;0.0006740586048361959;Century (1993);Star Wars (1977)
1452;50;0.0006740586048361959;Lady of Burlesque (1943);Star Wars (1977)
1453;50;0.0006740586048361959;Angel on My Shoulder (1946);Star Wars (1977)
1457;50;0.0006740586048361959;Love Is All There Is (1996);Star Wars (1977)
1458;50;0.0006740586048361959;Damsel in Distress, A (1937);Star Wars (1977)
1460;50;0.0006740586048361959;Sleepover (1995);Star Wars (1977)
1461;50;0.0006740586048361959;Here Comes Cookie (1935);Star Wars (1977)
1467;50;0.0006740586048361959;Saint of Fort Washington, The (1993);Star Wars (1977)
1532;50;0.0006740586048361959;Foreign Student (1994);Star Wars (1977)
1538;50;0.0006740586048361959;All Over Me (1997);Star Wars (1977)
1612;50;0.0006740586048361959;Leading Man, The (1996);Star Wars (1977)
1617;50;0.0006740586048361959;Hugo Pool (1997);Star Wars (1977)
1618;50;0.0006740586048361959;King of New York (1990);Star Wars (1977)
1626;50;0.0006740586048361959;Nobody Loves Me (Keiner liebt mich) (1994);Star Wars (1977)
