Source;Target;Weight;Label1;Label2
117;405;0.2831389183457052;Rock, The (1996);Mission: Impossible (1996)
117;7;0.28207847295864263;Rock, The (1996);Twelve Monkeys (1995)
79;56;0.28101802757158006;Fugitive, The (1993);Pulp Fiction (1994)
174;423;0.2799575821845175;Raiders of the Lost Ark (1981);E.T. the Extra-Terrestrial (1982)
181;151;0.2788971367974549;Return of the Jedi (1983);Willy Wonka and the Chocolate Factory (1971)
210;204;0.2788971367974549;Indiana Jones and the Last Crusade (1989);Back to the Future (1985)
100;294;0.27783669141039236;Fargo (1996);Liar Liar (1997)
50;22;0.2767762460233298;Star Wars (1977);Braveheart (1995)
174;96;0.2767762460233298;Raiders of the Lost Ark (1981);Terminator 2: Judgment Day (1991)
286;294;0.2767762460233298;English Patient, The (1996);Liar Liar (1997)
1;151;0.2757158006362672;Toy Story (1995);Willy Wonka and the Chocolate Factory (1971)
181;173;0.2757158006362672;Return of the Jedi (1983);Princess Bride, The (1987)
50;176;0.27465535524920465;Star Wars (1977);Aliens (1986)
121;118;0.27465535524920465;Independence Day (ID4) (1996);Twister (1996)
79;98;0.27465535524920465;Fugitive, The (1993);Silence of the Lambs, The (1991)
288;286;0.27465535524920465;Scream (1996);English Patient, The (1996)
181;69;0.2735949098621421;Return of the Jedi (1983);Forrest Gump (1994)
174;22;0.2735949098621421;Raiders of the Lost Ark (1981);Braveheart (1995)
181;195;0.2725344644750795;Return of the Jedi (1983);Terminator, The (1984)
100;222;0.271474019088017;Fargo (1996);Star Trek: First Contact (1996)
210;56;0.271474019088017;Indiana Jones and the Last Crusade (1989);Pulp Fiction (1994)
204;168;0.271474019088017;Back to the Future (1985);Monty Python and the Holy Grail (1974)
98;69;0.271474019088017;Silence of the Lambs, The (1991);Forrest Gump (1994)
174;127;0.2704135737009544;Raiders of the Lost Ark (1981);Godfather, The (1972)
174;183;0.2704135737009544;Raiders of the Lost Ark (1981);Alien (1979)
172;79;0.2704135737009544;Empire Strikes Back, The (1980);Fugitive, The (1993)
288;300;0.2704135737009544;Scream (1996);Air Force One (1997)
1;258;0.26935312831389185;Toy Story (1995);Contact (1997)
50;89;0.26935312831389185;Star Wars (1977);Blade Runner (1982)
100;405;0.26935312831389185;Fargo (1996);Mission: Impossible (1996)
1;294;0.2682926829268293;Toy Story (1995);Liar Liar (1997)
181;257;0.2682926829268293;Return of the Jedi (1983);Men in Black (1997)
181;168;0.2672322375397667;Return of the Jedi (1983);Monty Python and the Holy Grail (1974)
174;176;0.2672322375397667;Raiders of the Lost Ark (1981);Aliens (1986)
172;195;0.2672322375397667;Empire Strikes Back, The (1980);Terminator, The (1984)
286;300;0.2672322375397667;English Patient, The (1996);Air Force One (1997)
1;127;0.26617179215270415;Toy Story (1995);Godfather, The (1972)
121;258;0.26617179215270415;Independence Day (ID4) (1996);Contact (1997)
172;173;0.26617179215270415;Empire Strikes Back, The (1980);Princess Bride, The (1987)
181;96;0.2651113467656416;Return of the Jedi (1983);Terminator 2: Judgment Day (1991)
117;237;0.2651113467656416;Rock, The (1996);Jerry Maguire (1996)
174;89;0.2651113467656416;Raiders of the Lost Ark (1981);Blade Runner (1982)
204;69;0.2651113467656416;Back to the Future (1985);Forrest Gump (1994)
50;202;0.264050901378579;Star Wars (1977);Groundhog Day (1993)
181;288;0.264050901378579;Return of the Jedi (1983);Scream (1996)
50;118;0.26299045599151644;Star Wars (1977);Twister (1996)
50;216;0.26299045599151644;Star Wars (1977);When Harry Met Sally... (1989)
181;423;0.26299045599151644;Return of the Jedi (1983);E.T. the Extra-Terrestrial (1982)
100;151;0.26299045599151644;Fargo (1996);Willy Wonka and the Chocolate Factory (1971)
100;276;0.26299045599151644;Fargo (1996);Leaving Las Vegas (1995)
56;69;0.26299045599151644;Pulp Fiction (1994);Forrest Gump (1994)
50;234;0.26193001060445387;Star Wars (1977);Jaws (1975)
50;318;0.26193001060445387;Star Wars (1977);Schindler's List (1993)
100;9;0.26193001060445387;Fargo (1996);Dead Man Walking (1995)
121;98;0.26193001060445387;Independence Day (ID4) (1996);Silence of the Lambs, The (1991)
121;151;0.26193001060445387;Independence Day (ID4) (1996);Willy Wonka and the Chocolate Factory (1971)
7;56;0.26193001060445387;Twelve Monkeys (1995);Pulp Fiction (1994)
210;98;0.26193001060445387;Indiana Jones and the Last Crusade (1989);Silence of the Lambs, The (1991)
56;195;0.26193001060445387;Pulp Fiction (1994);Terminator, The (1984)
98;168;0.26193001060445387;Silence of the Lambs, The (1991);Monty Python and the Holy Grail (1974)
100;204;0.2608695652173913;Fargo (1996);Back to the Future (1985)
172;69;0.2608695652173913;Empire Strikes Back, The (1980);Forrest Gump (1994)
222;258;0.2598091198303287;Star Trek: First Contact (1996);Contact (1997)
172;96;0.2598091198303287;Empire Strikes Back, The (1980);Terminator 2: Judgment Day (1991)
50;28;0.2576882290562036;Star Wars (1977);Apollo 13 (1995)
50;64;0.2576882290562036;Star Wars (1977);Shawshank Redemption, The (1994)
258;313;0.2576882290562036;Contact (1997);Titanic (1997)
50;82;0.256627783669141;Star Wars (1977);Jurassic Park (1993)
181;183;0.256627783669141;Return of the Jedi (1983);Alien (1979)
121;127;0.256627783669141;Independence Day (ID4) (1996);Godfather, The (1972)
174;28;0.256627783669141;Raiders of the Lost Ark (1981);Apollo 13 (1995)
172;168;0.256627783669141;Empire Strikes Back, The (1980);Monty Python and the Holy Grail (1974)
50;300;0.25556733828207845;Star Wars (1977);Air Force One (1997)
121;294;0.25556733828207845;Independence Day (ID4) (1996);Liar Liar (1997)
7;174;0.25556733828207845;Twelve Monkeys (1995);Raiders of the Lost Ark (1981)
7;258;0.25556733828207845;Twelve Monkeys (1995);Contact (1997)
172;423;0.25556733828207845;Empire Strikes Back, The (1980);E.T. the Extra-Terrestrial (1982)
96;56;0.25556733828207845;Terminator 2: Judgment Day (1991);Pulp Fiction (1994)
98;173;0.25556733828207845;Silence of the Lambs, The (1991);Princess Bride, The (1987)
98;234;0.25556733828207845;Silence of the Lambs, The (1991);Jaws (1975)
56;168;0.2545068928950159;Pulp Fiction (1994);Monty Python and the Holy Grail (1974)
56;173;0.2545068928950159;Pulp Fiction (1994);Princess Bride, The (1987)
204;423;0.2545068928950159;Back to the Future (1985);E.T. the Extra-Terrestrial (1982)
98;176;0.2545068928950159;Silence of the Lambs, The (1991);Aliens (1986)
50;25;0.25344644750795337;Star Wars (1977);Birdcage, The (1996)
7;98;0.25344644750795337;Twelve Monkeys (1995);Silence of the Lambs, The (1991)
174;82;0.25344644750795337;Raiders of the Lost Ark (1981);Jurassic Park (1993)
174;216;0.25344644750795337;Raiders of the Lost Ark (1981);When Harry Met Sally... (1989)
96;195;0.25344644750795337;Terminator 2: Judgment Day (1991);Terminator, The (1984)
79;204;0.25344644750795337;Fugitive, The (1993);Back to the Future (1985)
204;173;0.25344644750795337;Back to the Future (1985);Princess Bride, The (1987)
50;191;0.2523860021208908;Star Wars (1977);Amadeus (1984)
181;22;0.2523860021208908;Return of the Jedi (1983);Braveheart (1995)
7;288;0.2523860021208908;Twelve Monkeys (1995);Scream (1996)
79;210;0.2523860021208908;Fugitive, The (1993);Indiana Jones and the Last Crusade (1989)
98;183;0.2523860021208908;Silence of the Lambs, The (1991);Alien (1979)
181;118;0.2513255567338282;Return of the Jedi (1983);Twister (1996)
121;210;0.2513255567338282;Independence Day (ID4) (1996);Indiana Jones and the Last Crusade (1989)
7;405;0.2513255567338282;Twelve Monkeys (1995);Mission: Impossible (1996)
174;64;0.2513255567338282;Raiders of the Lost Ark (1981);Shawshank Redemption, The (1994)
56;127;0.2513255567338282;Pulp Fiction (1994);Godfather, The (1972)
181;176;0.25026511134676566;Return of the Jedi (1983);Aliens (1986)
117;294;0.25026511134676566;Rock, The (1996);Liar Liar (1997)
174;191;0.25026511134676566;Raiders of the Lost Ark (1981);Amadeus (1984)
258;748;0.25026511134676566;Contact (1997);Saint, The (1997)
172;22;0.2492046659597031;Empire Strikes Back, The (1980);Braveheart (1995)
69;423;0.2492046659597031;Forrest Gump (1994);E.T. the Extra-Terrestrial (1982)
7;222;0.24814422057264052;Twelve Monkeys (1995);Star Trek: First Contact (1996)
174;234;0.24814422057264052;Raiders of the Lost Ark (1981);Jaws (1975)
172;183;0.24814422057264052;Empire Strikes Back, The (1980);Alien (1979)
195;98;0.24814422057264052;Terminator, The (1984);Silence of the Lambs, The (1991)
98;127;0.24814422057264052;Silence of the Lambs, The (1991);Godfather, The (1972)
98;423;0.24814422057264052;Silence of the Lambs, The (1991);E.T. the Extra-Terrestrial (1982)
121;79;0.24708377518557795;Independence Day (ID4) (1996);Fugitive, The (1993)
117;222;0.24708377518557795;Rock, The (1996);Star Trek: First Contact (1996)
174;202;0.24708377518557795;Raiders of the Lost Ark (1981);Groundhog Day (1993)
174;222;0.24708377518557795;Raiders of the Lost Ark (1981);Star Trek: First Contact (1996)
56;22;0.24708377518557795;Pulp Fiction (1994);Braveheart (1995)
56;183;0.24708377518557795;Pulp Fiction (1994);Alien (1979)
195;204;0.24708377518557795;Terminator, The (1984);Back to the Future (1985)
50;97;0.24602332979851538;Star Wars (1977);Dances with Wolves (1990)
100;79;0.24602332979851538;Fargo (1996);Fugitive, The (1993)
100;168;0.24602332979851538;Fargo (1996);Monty Python and the Holy Grail (1974)
210;69;0.24602332979851538;Indiana Jones and the Last Crusade (1989);Forrest Gump (1994)
210;168;0.24602332979851538;Indiana Jones and the Last Crusade (1989);Monty Python and the Holy Grail (1974)
1;118;0.2449628844114528;Toy Story (1995);Twister (1996)
50;276;0.2449628844114528;Star Wars (1977);Leaving Las Vegas (1995)
222;405;0.2449628844114528;Star Trek: First Contact (1996);Mission: Impossible (1996)
258;328;0.2449628844114528;Contact (1997);Conspiracy Theory (1997)
176;183;0.2449628844114528;Aliens (1986);Alien (1979)
50;228;0.24390243902439024;Star Wars (1977);Star Trek: The Wrath of Khan (1982)
174;318;0.24390243902439024;Raiders of the Lost Ark (1981);Schindler's List (1993)
172;176;0.24390243902439024;Empire Strikes Back, The (1980);Aliens (1986)
96;79;0.24390243902439024;Terminator 2: Judgment Day (1991);Fugitive, The (1993)
204;202;0.24390243902439024;Back to the Future (1985);Groundhog Day (1993)
50;144;0.24284199363732767;Star Wars (1977);Die Hard (1988)
181;82;0.24284199363732767;Return of the Jedi (1983);Jurassic Park (1993)
181;89;0.24284199363732767;Return of the Jedi (1983);Blade Runner (1982)
100;25;0.24284199363732767;Fargo (1996);Birdcage, The (1996)
121;288;0.24284199363732767;Independence Day (ID4) (1996);Scream (1996)
172;82;0.24284199363732767;Empire Strikes Back, The (1980);Jurassic Park (1993)
50;15;0.2417815482502651;Star Wars (1977);Mr. Holland's Opus (1995)
181;202;0.2417815482502651;Return of the Jedi (1983);Groundhog Day (1993)
7;127;0.2417815482502651;Twelve Monkeys (1995);Godfather, The (1972)
237;405;0.2417815482502651;Jerry Maguire (1996);Mission: Impossible (1996)
210;195;0.2417815482502651;Indiana Jones and the Last Crusade (1989);Terminator, The (1984)
56;176;0.2417815482502651;Pulp Fiction (1994);Aliens (1986)
300;328;0.2417815482502651;Air Force One (1997);Conspiracy Theory (1997)
50;9;0.24072110286320256;Star Wars (1977);Dead Man Walking (1995)
100;69;0.24072110286320256;Fargo (1996);Forrest Gump (1994)
121;546;0.24072110286320256;Independence Day (ID4) (1996);Broken Arrow (1996)
7;237;0.24072110286320256;Twelve Monkeys (1995);Jerry Maguire (1996)
174;135;0.24072110286320256;Raiders of the Lost Ark (1981);2001: A Space Odyssey (1968)
174;357;0.24072110286320256;Raiders of the Lost Ark (1981);One Flew Over the Cuckoo's Nest (1975)
174;405;0.24072110286320256;Raiders of the Lost Ark (1981);Mission: Impossible (1996)
172;89;0.24072110286320256;Empire Strikes Back, The (1980);Blade Runner (1982)
210;173;0.24072110286320256;Indiana Jones and the Last Crusade (1989);Princess Bride, The (1987)
204;216;0.24072110286320256;Back to the Future (1985);When Harry Met Sally... (1989)
100;12;0.23966065747614;Fargo (1996);Usual Suspects, The (1995)
121;257;0.23966065747614;Independence Day (ID4) (1996);Men in Black (1997)
79;195;0.23966065747614;Fugitive, The (1993);Terminator, The (1984)
56;234;0.23966065747614;Pulp Fiction (1994);Jaws (1975)
56;423;0.23966065747614;Pulp Fiction (1994);E.T. the Extra-Terrestrial (1982)
286;269;0.23966065747614;English Patient, The (1996);Full Monty, The (1997)
173;168;0.23966065747614;Princess Bride, The (1987);Monty Python and the Holy Grail (1974)
50;135;0.23860021208907742;Star Wars (1977);2001: A Space Odyssey (1968)
96;98;0.23860021208907742;Terminator 2: Judgment Day (1991);Silence of the Lambs, The (1991)
1;257;0.23753976670201485;Toy Story (1995);Men in Black (1997)
50;196;0.23753976670201485;Star Wars (1977);Dead Poets Society (1989)
181;216;0.23753976670201485;Return of the Jedi (1983);When Harry Met Sally... (1989)
181;300;0.23753976670201485;Return of the Jedi (1983);Air Force One (1997)
7;151;0.23753976670201485;Twelve Monkeys (1995);Willy Wonka and the Chocolate Factory (1971)
237;294;0.23753976670201485;Jerry Maguire (1996);Liar Liar (1997)
56;64;0.23753976670201485;Pulp Fiction (1994);Shawshank Redemption, The (1994)
56;216;0.23753976670201485;Pulp Fiction (1994);When Harry Met Sally... (1989)
98;216;0.23753976670201485;Silence of the Lambs, The (1991);When Harry Met Sally... (1989)
294;748;0.23753976670201485;Liar Liar (1997);Saint, The (1997)
1;25;0.23647932131495228;Toy Story (1995);Birdcage, The (1996)
50;12;0.23647932131495228;Star Wars (1977);Usual Suspects, The (1995)
50;238;0.23647932131495228;Star Wars (1977);Raising Arizona (1987)
181;28;0.23647932131495228;Return of the Jedi (1983);Apollo 13 (1995)
121;25;0.23647932131495228;Independence Day (ID4) (1996);Birdcage, The (1996)
174;144;0.23647932131495228;Raiders of the Lost Ark (1981);Die Hard (1988)
56;12;0.23647932131495228;Pulp Fiction (1994);Usual Suspects, The (1995)
50;186;0.2354188759278897;Star Wars (1977);Blues Brothers, The (1980)
100;173;0.2354188759278897;Fargo (1996);Princess Bride, The (1987)
174;196;0.2354188759278897;Raiders of the Lost Ark (1981);Dead Poets Society (1989)
174;238;0.2354188759278897;Raiders of the Lost Ark (1981);Raising Arizona (1987)
237;258;0.2354188759278897;Jerry Maguire (1996);Contact (1997)
98;22;0.2354188759278897;Silence of the Lambs, The (1991);Braveheart (1995)
127;258;0.2354188759278897;Godfather, The (1972);Contact (1997)
1;15;0.23435843054082714;Toy Story (1995);Mr. Holland's Opus (1995)
1;288;0.23435843054082714;Toy Story (1995);Scream (1996)
50;132;0.23435843054082714;Star Wars (1977);Wizard of Oz, The (1939)
50;357;0.23435843054082714;Star Wars (1977);One Flew Over the Cuckoo's Nest (1975)
181;234;0.23435843054082714;Return of the Jedi (1983);Jaws (1975)
100;64;0.23435843054082714;Fargo (1996);Shawshank Redemption, The (1994)
117;118;0.23329798515376457;Rock, The (1996);Twister (1996)
174;97;0.23329798515376457;Raiders of the Lost Ark (1981);Dances with Wolves (1990)
174;228;0.23329798515376457;Raiders of the Lost Ark (1981);Star Trek: The Wrath of Khan (1982)
210;423;0.23329798515376457;Indiana Jones and the Last Crusade (1989);E.T. the Extra-Terrestrial (1982)
56;89;0.23329798515376457;Pulp Fiction (1994);Blade Runner (1982)
98;318;0.23329798515376457;Silence of the Lambs, The (1991);Schindler's List (1993)
286;313;0.23329798515376457;English Patient, The (1996);Titanic (1997)
181;64;0.23223753976670203;Return of the Jedi (1983);Shawshank Redemption, The (1994)
181;228;0.23223753976670203;Return of the Jedi (1983);Star Trek: The Wrath of Khan (1982)
181;286;0.23223753976670203;Return of the Jedi (1983);English Patient, The (1996)
100;318;0.23223753976670203;Fargo (1996);Schindler's List (1993)
96;204;0.23223753976670203;Terminator 2: Judgment Day (1991);Back to the Future (1985)
69;22;0.23223753976670203;Forrest Gump (1994);Braveheart (1995)
50;265;0.23117709437963946;Star Wars (1977);Hunt for Red October, The (1990)
121;742;0.23117709437963946;Independence Day (ID4) (1996);Ransom (1996)
174;132;0.23117709437963946;Raiders of the Lost Ark (1981);Wizard of Oz, The (1939)
405;118;0.23117709437963946;Mission: Impossible (1996);Twister (1996)
172;216;0.23117709437963946;Empire Strikes Back, The (1980);When Harry Met Sally... (1989)
56;202;0.23117709437963946;Pulp Fiction (1994);Groundhog Day (1993)
204;28;0.23117709437963946;Back to the Future (1985);Apollo 13 (1995)
286;127;0.23117709437963946;English Patient, The (1996);Godfather, The (1972)
181;25;0.2301166489925769;Return of the Jedi (1983);Birdcage, The (1996)
181;318;0.2301166489925769;Return of the Jedi (1983);Schindler's List (1993)
174;186;0.2301166489925769;Raiders of the Lost Ark (1981);Blues Brothers, The (1980)
96;210;0.2301166489925769;Terminator 2: Judgment Day (1991);Indiana Jones and the Last Crusade (1989)
210;202;0.2301166489925769;Indiana Jones and the Last Crusade (1989);Groundhog Day (1993)
98;202;0.2301166489925769;Silence of the Lambs, The (1991);Groundhog Day (1993)
288;313;0.2301166489925769;Scream (1996);Titanic (1997)
69;28;0.2301166489925769;Forrest Gump (1994);Apollo 13 (1995)
50;111;0.22905620360551432;Star Wars (1977);Truth About Cats & Dogs, The (1996)
50;742;0.22905620360551432;Star Wars (1977);Ransom (1996)
181;144;0.22905620360551432;Return of the Jedi (1983);Die Hard (1988)
100;257;0.22905620360551432;Fargo (1996);Men in Black (1997)
100;300;0.22905620360551432;Fargo (1996);Air Force One (1997)
100;475;0.22905620360551432;Fargo (1996);Trainspotting (1996)
174;12;0.22905620360551432;Raiders of the Lost Ark (1981);Usual Suspects, The (1995)
195;183;0.22905620360551432;Terminator, The (1984);Alien (1979)
98;89;0.22905620360551432;Silence of the Lambs, The (1991);Blade Runner (1982)
69;216;0.22905620360551432;Forrest Gump (1994);When Harry Met Sally... (1989)
181;191;0.22799575821845175;Return of the Jedi (1983);Amadeus (1984)
79;423;0.22799575821845175;Fugitive, The (1993);E.T. the Extra-Terrestrial (1982)
210;183;0.22799575821845175;Indiana Jones and the Last Crusade (1989);Alien (1979)
56;318;0.22799575821845175;Pulp Fiction (1994);Schindler's List (1993)
98;64;0.22799575821845175;Silence of the Lambs, The (1991);Shawshank Redemption, The (1994)
50;483;0.22693531283138918;Star Wars (1977);Casablanca (1942)
117;151;0.22693531283138918;Rock, The (1996);Willy Wonka and the Chocolate Factory (1971)
174;568;0.22693531283138918;Raiders of the Lost Ark (1981);Speed (1994)
79;183;0.22693531283138918;Fugitive, The (1993);Alien (1979)
210;82;0.22693531283138918;Indiana Jones and the Last Crusade (1989);Jurassic Park (1993)
210;176;0.22693531283138918;Indiana Jones and the Last Crusade (1989);Aliens (1986)
204;82;0.22693531283138918;Back to the Future (1985);Jurassic Park (1993)
300;748;0.22693531283138918;Air Force One (1997);Saint, The (1997)
50;568;0.2258748674443266;Star Wars (1977);Speed (1994)
100;22;0.2258748674443266;Fargo (1996);Braveheart (1995)
174;153;0.2258748674443266;Raiders of the Lost Ark (1981);Fish Called Wanda, A (1988)
222;151;0.2258748674443266;Star Trek: First Contact (1996);Willy Wonka and the Chocolate Factory (1971)
172;202;0.2258748674443266;Empire Strikes Back, The (1980);Groundhog Day (1993)
172;228;0.2258748674443266;Empire Strikes Back, The (1980);Star Trek: The Wrath of Khan (1982)
210;22;0.2258748674443266;Indiana Jones and the Last Crusade (1989);Braveheart (1995)
56;28;0.2258748674443266;Pulp Fiction (1994);Apollo 13 (1995)
204;22;0.2258748674443266;Back to the Future (1985);Braveheart (1995)
204;186;0.2258748674443266;Back to the Future (1985);Blues Brothers, The (1980)
98;28;0.2258748674443266;Silence of the Lambs, The (1991);Apollo 13 (1995)
98;191;0.2258748674443266;Silence of the Lambs, The (1991);Amadeus (1984)
100;15;0.22481442205726404;Fargo (1996);Mr. Holland's Opus (1995)
121;15;0.22481442205726404;Independence Day (ID4) (1996);Mr. Holland's Opus (1995)
237;15;0.22481442205726404;Jerry Maguire (1996);Mr. Holland's Opus (1995)
172;64;0.22481442205726404;Empire Strikes Back, The (1980);Shawshank Redemption, The (1994)
79;176;0.22481442205726404;Fugitive, The (1993);Aliens (1986)
204;234;0.22481442205726404;Back to the Future (1985);Jaws (1975)
98;12;0.22481442205726404;Silence of the Lambs, The (1991);Usual Suspects, The (1995)
286;302;0.22481442205726404;English Patient, The (1996);L.A. Confidential (1997)
69;318;0.22481442205726404;Forrest Gump (1994);Schindler's List (1993)
300;313;0.22481442205726404;Air Force One (1997);Titanic (1997)
181;97;0.22375397667020147;Return of the Jedi (1983);Dances with Wolves (1990)
174;151;0.22375397667020147;Raiders of the Lost Ark (1981);Willy Wonka and the Chocolate Factory (1971)
405;546;0.22375397667020147;Mission: Impossible (1996);Broken Arrow (1996)
