Source,Target,Weight,Label1,Label2
1,294,0.2682926829268293,Toy Story (1995),Liar Liar (1997)
1,300,0.2046659597030753,Toy Story (1995),Air Force One (1997)
1,302,0.12513255567338283,Toy Story (1995),L.A. Confidential (1997)
1,313,0.1664899257688229,Toy Story (1995),Titanic (1997)
1,318,0.20360551431601273,Toy Story (1995),Schindler's List (1993)
1,328,0.13891834570519618,Toy Story (1995),Conspiracy Theory (1997)
1,405,0.2831389183457052,Toy Story (1995),Mission: Impossible (1996)
1,423,0.21845174973488865,Toy Story (1995),E.T. the Extra-Terrestrial (1982)
1,748,0.17391304347826086,Toy Story (1995),"Saint, The (1997)"
7,9,0.20360551431601273,Twelve Monkeys (1995),Dead Man Walking (1995)
7,15,0.17497348886532343,Twelve Monkeys (1995),Mr. Holland's Opus (1995)
7,22,0.18981972428419935,Twelve Monkeys (1995),Braveheart (1995)
7,25,0.20996818663838812,Twelve Monkeys (1995),"Birdcage, The (1996)"
7,50,0.34358430540827145,Twelve Monkeys (1995),Star Wars (1977)
7,56,0.26193001060445387,Twelve Monkeys (1995),Pulp Fiction (1994)
7,69,0.19830328738069988,Twelve Monkeys (1995),Forrest Gump (1994)
7,79,0.2205726405090138,Twelve Monkeys (1995),"Fugitive, The (1993)"
7,96,0.20996818663838812,Twelve Monkeys (1995),Terminator 2: Judgment Day (1991)
7,98,0.25344644750795337,Twelve Monkeys (1995),"Silence of the Lambs, The (1991)"
7,100,0.33934252386002123,Twelve Monkeys (1995),Fargo (1996)
7,117,0.28207847295864263,Twelve Monkeys (1995),"Rock, The (1996)"
7,118,0.20784729586426298,Twelve Monkeys (1995),Twister (1996)
7,121,0.2916224814422057,Twelve Monkeys (1995),Independence Day (ID4) (1996)
7,127,0.2417815482502651,Twelve Monkeys (1995),"Godfather, The (1972)"
7,151,0.23753976670201485,Twelve Monkeys (1995),Willy Wonka and the Chocolate Factory (1971)
7,168,0.19300106044538706,Twelve Monkeys (1995),Monty Python and the Holy Grail (1974)
7,172,0.22481442205726404,Twelve Monkeys (1995),"Empire Strikes Back, The (1980)"
7,173,0.19936373276776245,Twelve Monkeys (1995),"Princess Bride, The (1987)"
7,174,0.25556733828207845,Twelve Monkeys (1995),Raiders of the Lost Ark (1981)
7,181,0.31283138918345704,Twelve Monkeys (1995),Return of the Jedi (1983)
7,183,0.20360551431601273,Twelve Monkeys (1995),Alien (1979)
7,195,0.20784729586426298,Twelve Monkeys (1995),"Terminator, The (1984)"
7,204,0.20996818663838812,Twelve Monkeys (1995),Back to the Future (1985)
7,210,0.19830328738069988,Twelve Monkeys (1995),Indiana Jones and the Last Crusade (1989)
7,216,0.17815482502651114,Twelve Monkeys (1995),When Harry Met Sally... (1989)
7,222,0.24814422057264052,Twelve Monkeys (1995),Star Trek: First Contact (1996)
7,237,0.24072110286320256,Twelve Monkeys (1995),Jerry Maguire (1996)
7,257,0.19936373276776245,Twelve Monkeys (1995),Men in Black (1997)
7,258,0.25556733828207845,Twelve Monkeys (1995),Contact (1997)
7,269,0.11876988335100742,Twelve Monkeys (1995),"Full Monty, The (1997)"
7,276,0.20042417815482502,Twelve Monkeys (1995),Leaving Las Vegas (1995)
7,286,0.19406150583244963,Twelve Monkeys (1995),"English Patient, The (1996)"
7,288,0.2523860021208908,Twelve Monkeys (1995),Scream (1996)
7,294,0.23860021208907742,Twelve Monkeys (1995),Liar Liar (1997)
7,300,0.17709437963944857,Twelve Monkeys (1995),Air Force One (1997)
7,302,0.13361611876988336,Twelve Monkeys (1995),L.A. Confidential (1997)
7,313,0.14528101802757157,Twelve Monkeys (1995),Titanic (1997)
7,318,0.17073170731707318,Twelve Monkeys (1995),Schindler's List (1993)
7,328,0.12513255567338283,Twelve Monkeys (1995),Conspiracy Theory (1997)
7,405,0.2513255567338282,Twelve Monkeys (1995),Mission: Impossible (1996)
7,423,0.1855779427359491,Twelve Monkeys (1995),E.T. the Extra-Terrestrial (1982)
7,748,0.14846235418875928,Twelve Monkeys (1995),"Saint, The (1997)"
9,15,0.16436903499469777,Dead Man Walking (1995),Mr. Holland's Opus (1995)
9,22,0.13679745493107104,Dead Man Walking (1995),Braveheart (1995)
9,25,0.15270413573700956,Dead Man Walking (1995),"Birdcage, The (1996)"
9,50,0.24072110286320256,Dead Man Walking (1995),Star Wars (1977)
9,56,0.1728525980911983,Dead Man Walking (1995),Pulp Fiction (1994)
9,69,0.15270413573700956,Dead Man Walking (1995),Forrest Gump (1994)
9,79,0.13997879109225875,Dead Man Walking (1995),"Fugitive, The (1993)"
9,96,0.12513255567338283,Dead Man Walking (1995),Terminator 2: Judgment Day (1991)
9,98,0.1792152704135737,Dead Man Walking (1995),"Silence of the Lambs, The (1991)"
9,100,0.26193001060445387,Dead Man Walking (1995),Fargo (1996)
9,117,0.19300106044538706,Dead Man Walking (1995),"Rock, The (1996)"
9,118,0.14528101802757157,Dead Man Walking (1995),Twister (1996)
9,121,0.20042417815482502,Dead Man Walking (1995),Independence Day (ID4) (1996)
9,127,0.2046659597030753,Dead Man Walking (1995),"Godfather, The (1972)"
9,151,0.14952279957582185,Dead Man Walking (1995),Willy Wonka and the Chocolate Factory (1971)
9,168,0.1378579003181336,Dead Man Walking (1995),Monty Python and the Holy Grail (1974)
9,172,0.14846235418875928,Dead Man Walking (1995),"Empire Strikes Back, The (1980)"
9,173,0.11983032873807,Dead Man Walking (1995),"Princess Bride, The (1987)"
9,174,0.17391304347826086,Dead Man Walking (1995),Raiders of the Lost Ark (1981)
9,181,0.20890774125132555,Dead Man Walking (1995),Return of the Jedi (1983)
9,183,0.12725344644750794,Dead Man Walking (1995),Alien (1979)
9,195,0.1325556733828208,Dead Man Walking (1995),"Terminator, The (1984)"
9,204,0.15164369034994699,Dead Man Walking (1995),Back to the Future (1985)
9,210,0.1325556733828208,Dead Man Walking (1995),Indiana Jones and the Last Crusade (1989)
9,216,0.13679745493107104,Dead Man Walking (1995),When Harry Met Sally... (1989)
9,222,0.1633085896076352,Dead Man Walking (1995),Star Trek: First Contact (1996)
9,237,0.20360551431601273,Dead Man Walking (1995),Jerry Maguire (1996)
9,257,0.1283138918345705,Dead Man Walking (1995),Men in Black (1997)
9,258,0.1855779427359491,Dead Man Walking (1995),Contact (1997)
9,269,0.10180275715800637,Dead Man Walking (1995),"Full Monty, The (1997)"
9,276,0.19618239660657477,Dead Man Walking (1995),Leaving Las Vegas (1995)
9,286,0.1919406150583245,Dead Man Walking (1995),"English Patient, The (1996)"
9,288,0.1633085896076352,Dead Man Walking (1995),Scream (1996)
9,294,0.16861081654294804,Dead Man Walking (1995),Liar Liar (1997)
9,300,0.14422057264050903,Dead Man Walking (1995),Air Force One (1997)
9,302,0.10922587486744433,Dead Man Walking (1995),L.A. Confidential (1997)
9,313,0.11664899257688228,Dead Man Walking (1995),Titanic (1997)
9,318,0.15270413573700956,Dead Man Walking (1995),Schindler's List (1993)
9,328,0.10392364793213149,Dead Man Walking (1995),Conspiracy Theory (1997)
9,405,0.16755037115588547,Dead Man Walking (1995),Mission: Impossible (1996)
9,423,0.13149522799575822,Dead Man Walking (1995),E.T. the Extra-Terrestrial (1982)
9,748,0.10392364793213149,Dead Man Walking (1995),"Saint, The (1997)"
15,22,0.13361611876988336,Mr. Holland's Opus (1995),Braveheart (1995)
15,25,0.17815482502651114,Mr. Holland's Opus (1995),"Birdcage, The (1996)"
15,50,0.2417815482502651,Mr. Holland's Opus (1995),Star Wars (1977)
15,56,0.14952279957582185,Mr. Holland's Opus (1995),Pulp Fiction (1994)
15,69,0.15906680805938495,Mr. Holland's Opus (1995),Forrest Gump (1994)
15,79,0.13467656415694593,Mr. Holland's Opus (1995),"Fugitive, The (1993)"
15,96,0.11983032873807,Mr. Holland's Opus (1995),Terminator 2: Judgment Day (1991)
15,98,0.16436903499469777,Mr. Holland's Opus (1995),"Silence of the Lambs, The (1991)"
15,100,0.22481442205726404,Mr. Holland's Opus (1995),Fargo (1996)
15,117,0.19618239660657477,Mr. Holland's Opus (1995),"Rock, The (1996)"
15,118,0.16861081654294804,Mr. Holland's Opus (1995),Twister (1996)
15,121,0.22481442205726404,Mr. Holland's Opus (1995),Independence Day (ID4) (1996)
15,127,0.17497348886532343,Mr. Holland's Opus (1995),"Godfather, The (1972)"
15,151,0.18027571580063625,Mr. Holland's Opus (1995),Willy Wonka and the Chocolate Factory (1971)
15,168,0.12937433722163308,Mr. Holland's Opus (1995),Monty Python and the Holy Grail (1974)
15,172,0.15482502651113467,Mr. Holland's Opus (1995),"Empire Strikes Back, The (1980)"
15,173,0.13467656415694593,Mr. Holland's Opus (1995),"Princess Bride, The (1987)"
15,174,0.16755037115588547,Mr. Holland's Opus (1995),Raiders of the Lost Ark (1981)
15,181,0.22269353128313893,Mr. Holland's Opus (1995),Return of the Jedi (1983)
15,183,0.10816542948038176,Mr. Holland's Opus (1995),Alien (1979)
15,195,0.12089077412513255,Mr. Holland's Opus (1995),"Terminator, The (1984)"
15,204,0.1569459172852598,Mr. Holland's Opus (1995),Back to the Future (1985)
15,210,0.14528101802757157,Mr. Holland's Opus (1995),Indiana Jones and the Last Crusade (1989)
15,216,0.1420996818663839,Mr. Holland's Opus (1995),When Harry Met Sally... (1989)
15,222,0.18345705196182396,Mr. Holland's Opus (1995),Star Trek: First Contact (1996)
15,237,0.22481442205726404,Mr. Holland's Opus (1995),Jerry Maguire (1996)
15,257,0.1474019088016967,Mr. Holland's Opus (1995),Men in Black (1997)
15,258,0.1728525980911983,Mr. Holland's Opus (1995),Contact (1997)
15,269,0.08589607635206786,Mr. Holland's Opus (1995),"Full Monty, The (1997)"
15,276,0.15800636267232238,Mr. Holland's Opus (1995),Leaving Las Vegas (1995)
15,286,0.16012725344644752,Mr. Holland's Opus (1995),"English Patient, The (1996)"
15,288,0.1633085896076352,Mr. Holland's Opus (1995),Scream (1996)
15,294,0.18663838812301167,Mr. Holland's Opus (1995),Liar Liar (1997)
15,300,0.14103923647932132,Mr. Holland's Opus (1995),Air Force One (1997)
15,302,0.07635206786850478,Mr. Holland's Opus (1995),L.A. Confidential (1997)
15,313,0.1102863202545069,Mr. Holland's Opus (1995),Titanic (1997)
15,318,0.13679745493107104,Mr. Holland's Opus (1995),Schindler's List (1993)
15,328,0.10604453870625663,Mr. Holland's Opus (1995),Conspiracy Theory (1997)
15,405,0.18345705196182396,Mr. Holland's Opus (1995),Mission: Impossible (1996)
15,423,0.1420996818663839,Mr. Holland's Opus (1995),E.T. the Extra-Terrestrial (1982)
15,748,0.12195121951219512,Mr. Holland's Opus (1995),"Saint, The (1997)"
22,25,0.1325556733828208,Braveheart (1995),"Birdcage, The (1996)"
22,50,0.2767762460233298,Braveheart (1995),Star Wars (1977)
22,56,0.24708377518557795,Braveheart (1995),Pulp Fiction (1994)
22,69,0.23223753976670203,Braveheart (1995),Forrest Gump (1994)
22,79,0.22481442205726404,Braveheart (1995),"Fugitive, The (1993)"
22,96,0.20784729586426298,Braveheart (1995),Terminator 2: Judgment Day (1991)
22,98,0.2354188759278897,Braveheart (1995),"Silence of the Lambs, The (1991)"
22,100,0.2258748674443266,Braveheart (1995),Fargo (1996)
22,117,0.1919406150583245,Braveheart (1995),"Rock, The (1996)"
22,118,0.1474019088016967,Braveheart (1995),Twister (1996)
22,121,0.20996818663838812,Braveheart (1995),Independence Day (ID4) (1996)
22,127,0.20042417815482502,Braveheart (1995),"Godfather, The (1972)"
22,151,0.15800636267232238,Braveheart (1995),Willy Wonka and the Chocolate Factory (1971)
22,168,0.20254506892895016,Braveheart (1995),Monty Python and the Holy Grail (1974)
22,172,0.2492046659597031,Braveheart (1995),"Empire Strikes Back, The (1980)"
22,173,0.19830328738069988,Braveheart (1995),"Princess Bride, The (1987)"
22,174,0.2735949098621421,Braveheart (1995),Raiders of the Lost Ark (1981)
22,181,0.2523860021208908,Braveheart (1995),Return of the Jedi (1983)
22,183,0.19830328738069988,Braveheart (1995),Alien (1979)
22,195,0.2163308589607635,Braveheart (1995),"Terminator, The (1984)"
22,204,0.2258748674443266,Braveheart (1995),Back to the Future (1985)
22,210,0.2258748674443266,Braveheart (1995),Indiana Jones and the Last Crusade (1989)
22,216,0.1823966065747614,Braveheart (1995),When Harry Met Sally... (1989)
22,222,0.18451749734888653,Braveheart (1995),Star Trek: First Contact (1996)
22,237,0.16861081654294804,Braveheart (1995),Jerry Maguire (1996)
22,257,0.13467656415694593,Braveheart (1995),Men in Black (1997)
22,258,0.18345705196182396,Braveheart (1995),Contact (1997)
22,269,0.09650053022269353,Braveheart (1995),"Full Monty, The (1997)"
22,276,0.12725344644750794,Braveheart (1995),Leaving Las Vegas (1995)
22,286,0.14634146341463414,Braveheart (1995),"English Patient, The (1996)"
22,288,0.16542948038176034,Braveheart (1995),Scream (1996)
22,294,0.18451749734888653,Braveheart (1995),Liar Liar (1997)
22,300,0.13467656415694593,Braveheart (1995),Air Force One (1997)
22,302,0.09862142099681867,Braveheart (1995),L.A. Confidential (1997)
22,313,0.12089077412513255,Braveheart (1995),Titanic (1997)
22,318,0.20360551431601273,Braveheart (1995),Schindler's List (1993)
22,328,0.09650053022269353,Braveheart (1995),Conspiracy Theory (1997)
22,405,0.17815482502651114,Braveheart (1995),Mission: Impossible (1996)
22,423,0.20572640509013787,Braveheart (1995),E.T. the Extra-Terrestrial (1982)
22,748,0.10604453870625663,Braveheart (1995),"Saint, The (1997)"
25,50,0.25344644750795337,"Birdcage, The (1996)",Star Wars (1977)
25,56,0.17073170731707318,"Birdcage, The (1996)",Pulp Fiction (1994)
25,69,0.16755037115588547,"Birdcage, The (1996)",Forrest Gump (1994)
25,79,0.16224814422057265,"Birdcage, The (1996)","Fugitive, The (1993)"
25,96,0.13679745493107104,"Birdcage, The (1996)",Terminator 2: Judgment Day (1991)
25,98,0.17709437963944857,"Birdcage, The (1996)","Silence of the Lambs, The (1991)"
25,100,0.24284199363732767,"Birdcage, The (1996)",Fargo (1996)
25,117,0.2046659597030753,"Birdcage, The (1996)","Rock, The (1996)"
25,118,0.16861081654294804,"Birdcage, The (1996)",Twister (1996)
25,121,0.23647932131495228,"Birdcage, The (1996)",Independence Day (ID4) (1996)
25,127,0.1823966065747614,"Birdcage, The (1996)","Godfather, The (1972)"
25,151,0.18981972428419935,"Birdcage, The (1996)",Willy Wonka and the Chocolate Factory (1971)
25,168,0.15482502651113467,"Birdcage, The (1996)",Monty Python and the Holy Grail (1974)
25,172,0.16118769883351008,"Birdcage, The (1996)","Empire Strikes Back, The (1980)"
25,173,0.15800636267232238,"Birdcage, The (1996)","Princess Bride, The (1987)"
25,174,0.1823966065747614,"Birdcage, The (1996)",Raiders of the Lost Ark (1981)
25,181,0.2301166489925769,"Birdcage, The (1996)",Return of the Jedi (1983)
25,183,0.13043478260869565,"Birdcage, The (1996)",Alien (1979)
25,195,0.1378579003181336,"Birdcage, The (1996)","Terminator, The (1984)"
25,204,0.17179215270413573,"Birdcage, The (1996)",Back to the Future (1985)
25,210,0.16542948038176034,"Birdcage, The (1996)",Indiana Jones and the Last Crusade (1989)
25,216,0.15482502651113467,"Birdcage, The (1996)",When Harry Met Sally... (1989)
25,222,0.18345705196182396,"Birdcage, The (1996)",Star Trek: First Contact (1996)
25,237,0.21739130434782608,"Birdcage, The (1996)",Jerry Maguire (1996)
25,257,0.16542948038176034,"Birdcage, The (1996)",Men in Black (1997)
25,258,0.18769883351007424,"Birdcage, The (1996)",Contact (1997)
25,269,0.10498409331919406,"Birdcage, The (1996)","Full Monty, The (1997)"
25,276,0.15800636267232238,"Birdcage, The (1996)",Leaving Las Vegas (1995)
25,286,0.16012725344644752,"Birdcage, The (1996)","English Patient, The (1996)"
25,288,0.17815482502651114,"Birdcage, The (1996)",Scream (1996)
25,294,0.18027571580063625,"Birdcage, The (1996)",Liar Liar (1997)
25,300,0.1378579003181336,"Birdcage, The (1996)",Air Force One (1997)
25,302,0.08695652173913043,"Birdcage, The (1996)",L.A. Confidential (1997)
25,313,0.11346765641569459,"Birdcage, The (1996)",Titanic (1997)
25,318,0.13361611876988336,"Birdcage, The (1996)",Schindler's List (1993)
25,328,0.09968186638388123,"Birdcage, The (1996)",Conspiracy Theory (1997)
25,405,0.20572640509013787,"Birdcage, The (1996)",Mission: Impossible (1996)
25,423,0.15588547189819724,"Birdcage, The (1996)",E.T. the Extra-Terrestrial (1982)
25,748,0.11240721102863202,"Birdcage, The (1996)","Saint, The (1997)"
50,56,0.34994697773064687,Star Wars (1977),Pulp Fiction (1994)
50,69,0.30116648992576883,Star Wars (1977),Forrest Gump (1994)
50,79,0.3149522799575822,Star Wars (1977),"Fugitive, The (1993)"
50,96,0.2873806998939555,Star Wars (1977),Terminator 2: Judgment Day (1991)
50,98,0.3552492046659597,Star Wars (1977),"Silence of the Lambs, The (1991)"
50,100,0.4178154825026511,Star Wars (1977),Fargo (1996)
50,117,0.33085896076352067,Star Wars (1977),"Rock, The (1996)"
50,118,0.26299045599151644,Star Wars (1977),Twister (1996)
50,121,0.383881230116649,Star Wars (1977),Independence Day (ID4) (1996)
50,127,0.37857900318133614,Star Wars (1977),"Godfather, The (1972)"
50,151,0.29692470837751855,Star Wars (1977),Willy Wonka and the Chocolate Factory (1971)
50,168,0.2948038176033934,Star Wars (1977),Monty Python and the Holy Grail (1974)
50,172,0.36585365853658536,Star Wars (1977),"Empire Strikes Back, The (1980)"
50,173,0.30116648992576883,Star Wars (1977),"Princess Bride, The (1987)"
50,174,0.4029692470837752,Star Wars (1977),Raiders of the Lost Ark (1981)
50,181,0.5090137857900318,Star Wars (1977),Return of the Jedi (1983)
50,183,0.2831389183457052,Star Wars (1977),Alien (1979)
50,195,0.2948038176033934,Star Wars (1977),"Terminator, The (1984)"
50,204,0.32767762460233296,Star Wars (1977),Back to the Future (1985)
50,210,0.32237539766702017,Star Wars (1977),Indiana Jones and the Last Crusade (1989)
50,216,0.26299045599151644,Star Wars (1977),When Harry Met Sally... (1989)
50,222,0.33510074231177095,Star Wars (1977),Star Trek: First Contact (1996)
50,237,0.3138918345705196,Star Wars (1977),Jerry Maguire (1996)
50,257,0.2873806998939555,Star Wars (1977),Men in Black (1997)
50,258,0.35418875927889715,Star Wars (1977),Contact (1997)
50,269,0.18451749734888653,Star Wars (1977),"Full Monty, The (1997)"
50,276,0.2449628844114528,Star Wars (1977),Leaving Las Vegas (1995)
50,286,0.28844114528101805,Star Wars (1977),"English Patient, The (1996)"
50,288,0.30010604453870626,Star Wars (1977),Scream (1996)
50,294,0.32767762460233296,Star Wars (1977),Liar Liar (1997)
50,300,0.25556733828207845,Star Wars (1977),Air Force One (1997)
50,302,0.16755037115588547,Star Wars (1977),L.A. Confidential (1997)
50,313,0.20890774125132555,Star Wars (1977),Titanic (1997)
50,318,0.26193001060445387,Star Wars (1977),Schindler's List (1993)
50,328,0.1728525980911983,Star Wars (1977),Conspiracy Theory (1997)
50,405,0.3075291622481442,Star Wars (1977),Mission: Impossible (1996)
50,423,0.2873806998939555,Star Wars (1977),E.T. the Extra-Terrestrial (1982)
50,748,0.20996818663838812,Star Wars (1977),"Saint, The (1997)"
56,69,0.26299045599151644,Pulp Fiction (1994),Forrest Gump (1994)
56,79,0.28101802757158006,Pulp Fiction (1994),"Fugitive, The (1993)"
56,96,0.25556733828207845,Pulp Fiction (1994),Terminator 2: Judgment Day (1991)
56,98,0.31919406150583246,Pulp Fiction (1994),"Silence of the Lambs, The (1991)"
56,100,0.30965005302226933,Pulp Fiction (1994),Fargo (1996)
56,117,0.23329798515376457,Pulp Fiction (1994),"Rock, The (1996)"
56,118,0.16967126193001061,Pulp Fiction (1994),Twister (1996)
56,121,0.25874867444326616,Pulp Fiction (1994),Independence Day (ID4) (1996)
56,127,0.2513255567338282,Pulp Fiction (1994),"Godfather, The (1972)"
56,151,0.19724284199363734,Pulp Fiction (1994),Willy Wonka and the Chocolate Factory (1971)
56,168,0.2545068928950159,Pulp Fiction (1994),Monty Python and the Holy Grail (1974)
56,172,0.2926829268292683,Pulp Fiction (1994),"Empire Strikes Back, The (1980)"
56,173,0.2545068928950159,Pulp Fiction (1994),"Princess Bride, The (1987)"
56,174,0.3329798515376458,Pulp Fiction (1994),Raiders of the Lost Ark (1981)
56,181,0.3064687168610817,Pulp Fiction (1994),Return of the Jedi (1983)
56,183,0.24708377518557795,Pulp Fiction (1994),Alien (1979)
56,195,0.26193001060445387,Pulp Fiction (1994),"Terminator, The (1984)"
56,204,0.2948038176033934,Pulp Fiction (1994),Back to the Future (1985)
56,210,0.271474019088017,Pulp Fiction (1994),Indiana Jones and the Last Crusade (1989)
56,216,0.23753976670201485,Pulp Fiction (1994),When Harry Met Sally... (1989)
56,222,0.22163308589607636,Pulp Fiction (1994),Star Trek: First Contact (1996)
56,237,0.20784729586426298,Pulp Fiction (1994),Jerry Maguire (1996)
56,257,0.16118769883351008,Pulp Fiction (1994),Men in Black (1997)
56,258,0.22693531283138918,Pulp Fiction (1994),Contact (1997)
56,269,0.12089077412513255,Pulp Fiction (1994),"Full Monty, The (1997)"
56,276,0.16012725344644752,Pulp Fiction (1994),Leaving Las Vegas (1995)
56,286,0.18875927889713678,Pulp Fiction (1994),"English Patient, The (1996)"
56,288,0.23223753976670203,Pulp Fiction (1994),Scream (1996)
56,294,0.2258748674443266,Pulp Fiction (1994),Liar Liar (1997)
56,300,0.15906680805938495,Pulp Fiction (1994),Air Force One (1997)
56,302,0.13043478260869565,Pulp Fiction (1994),L.A. Confidential (1997)
56,313,0.1420996818663839,Pulp Fiction (1994),Titanic (1997)
56,318,0.22799575821845175,Pulp Fiction (1994),Schindler's List (1993)
56,328,0.11452810180275716,Pulp Fiction (1994),Conspiracy Theory (1997)
56,405,0.21527041357370094,Pulp Fiction (1994),Mission: Impossible (1996)
56,423,0.23966065747614,Pulp Fiction (1994),E.T. the Extra-Terrestrial (1982)
56,748,0.13043478260869565,Pulp Fiction (1994),"Saint, The (1997)"
69,79,0.23966065747614,Forrest Gump (1994),"Fugitive, The (1993)"
69,96,0.21951219512195122,Forrest Gump (1994),Terminator 2: Judgment Day (1991)
69,98,0.271474019088017,Forrest Gump (1994),"Silence of the Lambs, The (1991)"
69,100,0.24072110286320256,Forrest Gump (1994),Fargo (1996)
69,117,0.20042417815482502,Forrest Gump (1994),"Rock, The (1996)"
69,118,0.15906680805938495,Forrest Gump (1994),Twister (1996)
69,121,0.23117709437963946,Forrest Gump (1994),Independence Day (ID4) (1996)
69,127,0.21208907741251326,Forrest Gump (1994),"Godfather, The (1972)"
69,151,0.18345705196182396,Forrest Gump (1994),Willy Wonka and the Chocolate Factory (1971)
69,168,0.23329798515376457,Forrest Gump (1994),Monty Python and the Holy Grail (1974)
69,172,0.2608695652173913,Forrest Gump (1994),"Empire Strikes Back, The (1980)"
69,173,0.23117709437963946,Forrest Gump (1994),"Princess Bride, The (1987)"
69,174,0.2948038176033934,Forrest Gump (1994),Raiders of the Lost Ark (1981)
69,181,0.2735949098621421,Forrest Gump (1994),Return of the Jedi (1983)
69,183,0.2110286320254507,Forrest Gump (1994),Alien (1979)
69,195,0.2301166489925769,Forrest Gump (1994),"Terminator, The (1984)"
69,204,0.2651113467656416,Forrest Gump (1994),Back to the Future (1985)
69,210,0.24602332979851538,Forrest Gump (1994),Indiana Jones and the Last Crusade (1989)
69,216,0.22905620360551432,Forrest Gump (1994),When Harry Met Sally... (1989)
69,222,0.19406150583244963,Forrest Gump (1994),Star Trek: First Contact (1996)
69,237,0.2014846235418876,Forrest Gump (1994),Jerry Maguire (1996)
69,257,0.14634146341463414,Forrest Gump (1994),Men in Black (1997)
69,258,0.18345705196182396,Forrest Gump (1994),Contact (1997)
69,269,0.09862142099681867,Forrest Gump (1994),"Full Monty, The (1997)"
69,276,0.14103923647932132,Forrest Gump (1994),Leaving Las Vegas (1995)
69,286,0.16755037115588547,Forrest Gump (1994),"English Patient, The (1996)"
69,288,0.1633085896076352,Forrest Gump (1994),Scream (1996)
69,294,0.18875927889713678,Forrest Gump (1994),Liar Liar (1997)
69,300,0.1357370095440085,Forrest Gump (1994),Air Force One (1997)
69,302,0.09013785790031813,Forrest Gump (1994),L.A. Confidential (1997)
69,313,0.12089077412513255,Forrest Gump (1994),Titanic (1997)
69,318,0.22481442205726404,Forrest Gump (1994),Schindler's List (1993)
69,328,0.10180275715800637,Forrest Gump (1994),Conspiracy Theory (1997)
69,405,0.19830328738069988,Forrest Gump (1994),Mission: Impossible (1996)
69,423,0.2492046659597031,Forrest Gump (1994),E.T. the Extra-Terrestrial (1982)
69,748,0.09968186638388123,Forrest Gump (1994),"Saint, The (1997)"
79,96,0.24390243902439024,"Fugitive, The (1993)",Terminator 2: Judgment Day (1991)
79,98,0.27465535524920465,"Fugitive, The (1993)","Silence of the Lambs, The (1991)"
79,100,0.24602332979851538,"Fugitive, The (1993)",Fargo (1996)
79,117,0.2205726405090138,"Fugitive, The (1993)","Rock, The (1996)"
79,118,0.1728525980911983,"Fugitive, The (1993)",Twister (1996)
79,121,0.24708377518557795,"Fugitive, The (1993)",Independence Day (ID4) (1996)
79,127,0.2163308589607635,"Fugitive, The (1993)","Godfather, The (1972)"
79,151,0.18663838812301167,"Fugitive, The (1993)",Willy Wonka and the Chocolate Factory (1971)
